commentary_id,mp4url,status
5785,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f0b410aea717a98bd770a49f1dc8e1cba8be5fd3.mp4,404
5786,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a99c9240e60a27456ef99b695795454f601e6365.mp4,404
5787,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b9f8d6a8d4f384d5c38daf318c022661d633b21b.mp4,404
5789,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5f4bc6f105a51b47219cc50c62d466f6cdee2a06.mp4,404
5791,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3eb8886444a6b4a726a612cbe392a7f45353c81a.mp4,404
5793,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/802c8d621abb02e31388f4ba8fa957608123572d.mp4,404
5798,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e678cdf4e6b18acb0b50b726b5f4c6b68109221f.mp4,404
5800,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/447493d2728c34cf417f67d0213c6e65dd833d62.mp4,404
5804,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e4414e52cd9b0185d986e8e0ee3ee1981c65734c.mp4,404
5807,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/7a8496831764b610bca1443be99fd996f1a6033d.mp4,404
5809,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/155e13f377a49e4db7a3be4113c4d15d1135d2b4.mp4,404
5810,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f56e0ea49f8013a461a3fea42daab81b0958a29a.mp4,404
5811,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/99be770f17067b3e0968b85d9a261772cf64255d.mp4,404
5813,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c18b61585a3a93b63c90255e582528f0a03693a9.mp4,404
5815,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/ca461730c5734263c51369554bcd7e034cb9925d.mp4,404
5816,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e5e5c7860ded255d11558dedb2e8ac105a6af99d.mp4,404
5817,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9fe16d353895013b012fd23504481c85da393986.mp4,404
5818,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/998e6e49879a6e9703593fa11e7a63fd7942e5a7.mp4,404
5819,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/70ba23697169609ca46b3982776d45374ad7a498.mp4,404
5820,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/018f8df51614c2d7b8da83265d2c6088f0867b2e.mp4,404
5822,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/7c6758d7133b1c1bc13ac827786e5d0b917a982d.mp4,404
5823,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/65356f04628a7dc2b372d926b4a86565545564db.mp4,404
5824,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/20eb1a869c1ccc05881235d928b41b28fb63d22c.mp4,404
5826,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f27e13ea47270348fe488e0f41cd0b793494153a.mp4,404
5829,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/854f4b5feb84ec04558b00aa3dff51324c2ae08e.mp4,404
5830,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/0a17caae05979a0f1a2fc5db67d99d6169a289c7.mp4,404
5833,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/de644053c6e6129e4ea5ed478ac55a6d7c28cbdb.mp4,404
5842,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c0a03729bb623019bcfd8d12f7695aebe20c0e4d.mp4,404
5843,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/47e5126074f2d6238837d3025708f5ebd543fa62.mp4,404
5845,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6c846142ab2104bcd02e917ab0bc8cc019ed21be.mp4,404
5847,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/98511c74673c245a73c88c4d63a3ff1c8b62f02a.mp4,404
5849,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/ca55d9c118ecbb27de0338958ccc785f8416d231.mp4,404
5850,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/890aae3ad83ab761072cdf7c8a632072d0a7f725.mp4,404
5854,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a5a35fbb3685d2c4c08a05c95e145b58eb9f988b.mp4,404
5855,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3211ee3715dfe96a162a3fe7253f944ef15443a4.mp4,404
5856,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b4c4770c965709e3c1b64bc7f416701d8bd78f73.mp4,404
5857,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/d7170919a45df42b4aa3de15a26def1e406ba463.mp4,404
5862,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e5b5cb08e52b089cca50f179672c5e69efa7dd56.mp4,404
5863,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5c59a97aa23ced80b40f84d5a82ceae8aa049e91.mp4,404
5864,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e1ba8ad52b8201b55ff3720bee2036cc83ed698a.mp4,404
5865,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b52510c33867c2571995719993ee8dd52d188ca8.mp4,404
5867,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/60a512838dca2bd8588ed399233b90c4ee86718c.mp4,404
5869,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/245f7e52535b59705c2d70c08d8a107abbbd9418.mp4,404
5871,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/2772dfdb28d404501566b8275673c446869016b2.mp4,404
5873,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c50e3e9cad7484ea0faddf5f1c656805cbe65264.mp4,404
5874,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/d7ff1c5b4bcf0a6a71c19acfc6e5324ffd27ec19.mp4,404
5875,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/728a5c0798f34c12559014cee1d1846207d96ae9.mp4,404
